√од;јтлет(ы);¬ид спорта;ƒисциплина;ћесто;ћедаль
1998;Sergey Kaznacheyev;Speed Skating;5,000 metres, Men;26;Ч
1998;Radik Bikchentayev;Speed Skating;5,000 metres, Men;27;Ч
1998;Lyudmila Prokashova;Speed Skating;1,500 metres, Women;11;Ч
1998;Lyudmila Prokashova;Speed Skating;3,000 metres, Women;7;Ч
1998;Kenzhesh Orynbayeva;Speed Skating;3,000 metres, Women;31;Ч
1998;Lyudmila Prokashova;Speed Skating;5,000 metres, Women;3;Ѕронза
2000;Vadim Shikarev;Archery;Individual, Men;10;Ч
2000;Stanislav Zabrodsky;Archery;Individual, Men;12;Ч
2000;Aleksandr Li;Archery;Individual, Men;54;Ч
2000; омандное соревнование;Archery;Team, Men;7;Ч
2000;Stanislav Zabrodsky;Archery;Team, Men;Ч;Ч
2000;Aleksandr Li;Archery;Team, Men;Ч;Ч
2000;Vadim Shikarev;Archery;Team, Men;Ч;Ч
2000;Yelena Plotnikova;Archery;Individual, Women;47;Ч
2000;Sergey Fedorchenko;Artistic Gymnastics;Individual All-Around, Men;81 r1/2;Ч
2000;Sergey Fedorchenko;Artistic Gymnastics;Horse Vault, Men;5;Ч
2000;Sergey Fedorchenko;Artistic Gymnastics;Horizontal Bar, Men;10 r1/1;Ч
2000;Sergey Fedorchenko;Artistic Gymnastics;Pommelled Horse, Men;=23 r1/1;Ч
2000;Irina Yevdokimova;Artistic Gymnastics;Individual All-Around, Women;47 r1/2;Ч
2000;Irina Yevdokimova;Artistic Gymnastics;Floor Exercise, Women;47 r1/1;Ч
2000;Irina Yevdokimova;Artistic Gymnastics;Horse Vault, Women;=50 r1/1;Ч
2000;Irina Yevdokimova;Artistic Gymnastics;Uneven Bars, Women;=67 r1/1;Ч
2000;Irina Yevdokimova;Artistic Gymnastics;Balance Beam, Women;62 r1/1;Ч
2000; омандное соревнование;Artistic Swimming;Duet, Women;22;Ч
2000;Aliya Karimova;Artistic Swimming;Duet, Women;Ч;Ч
2000;Galina Shatnaya;Artistic Swimming;Duet, Women;Ч;Ч
2000;Vitaly Medvedev;Athletics;100 metres, Men;9 h10 r1/4;Ч
2000;Gennady Chernovol;Athletics;200 metres, Men;6 h3 r1/4;Ч
2000;Valery Borisov;Athletics;20 kilometres Race Walk, Men;38;Ч
2000;Sergey Korepanov;Athletics;50 kilometres Race Walk, Men;15;Ч
2000;Valery Borisov;Athletics;50 kilometres Race Walk, Men;25;Ч
2000;Yury Pakhlyayev;Athletics;High Jump, Men;19 r1/2;Ч
2000;Igor Potapovich;Athletics;Pole Vault, Men;AC r1/2;Ч
2000;Sergey Arzamasov;Athletics;Triple Jump, Men;15 r1/2;Ч
2000;Oleg Sakirkin;Athletics;Triple Jump, Men;28 r1/2;Ч
2000;Sergey Rubtsov;Athletics;Shot Put, Men;37 r1/2;Ч
2000;Viktoriya Kovyreva;Athletics;100 metres, Women;5 h5 r1/4;Ч
2000;Svetlana Bodritskaya;Athletics;400 metres, Women;6 h2 r1/4;Ч
2000;Garifa Kuku;Athletics;Marathon, Women;DNF;Ч
2000;Olga Shishigina;Athletics;100 metres Hurdles, Women;1;«олото
2000;Nataliya Torshina;Athletics;400 metres Hurdles, Women;7 h1 r2/3;Ч
2000;Svetlana Tolstaya;Athletics;20 kilometres Race Walk, Women;21;Ч
2000;Yelena Kuznetsova;Athletics;20 kilometres Race Walk, Women;40;Ч
2000;Mayya Sozonova;Athletics;20 kilometres Race Walk, Women;DNF;Ч
2000;Svetlana Zalevskaya;Athletics;High Jump, Women;6;Ч
2000;Yelena Koshcheyeva;Athletics;Long Jump, Women;13 r1/2;Ч
2000;Yelena Pershina;Athletics;Long Jump, Women;28 r1/2;Ч
2000;Anna Tarasova;Athletics;Long Jump, Women;AC r1/2;Ч
2000;Yelena Parfyonova;Athletics;Triple Jump, Women;21 r1/2;Ч
2000;Anna Tarasova;Athletics;Triple Jump, Women;27 r1/2;Ч
2000;Iolanta Ulyeva;Athletics;Shot Put, Women;21 r1/2;Ч
2000;Svetlana Kazanina;Athletics;Heptathlon, Women;16;Ч
2000;Irina Naumenko;Athletics;Heptathlon, Women;21;Ч
2000;Bolat Zhumadilov;Boxing;Flyweight, Men;2;—еребро
2000;Bekzat Sattarkhanov;Boxing;Featherweight, Men;1;«олото
2000;Nurzhan Karimzhanov;Boxing;Lightweight, Men;6;Ч
2000;Daniyar Munaytbasov;Boxing;Welterweight, Men;6;Ч
2000;Yermakhan Ibraimov;Boxing;Light-Middleweight, Men;1;«олото
2000;Olzhas Orazaliyev;Boxing;Light-Heavyweight, Men;7;Ч
2000;Mukhtarkhan Dildabekov;Boxing;Super-Heavyweight, Men;2;—еребро
2000;Sergey Sergin;Canoe Sprint;Kayak Singles, 500 metres, Men;7 h2 r1/3;Ч
2000;Sergey Sergin;Canoe Sprint;Kayak Singles, 1,000 metres, Men;8 h1 r2/3;Ч
2000;Kaysar Nurmaganbetov;Canoe Sprint;Canadian Singles, 500 metres, Men;6 h1 r2/3;Ч
2000;Kaysar Nurmaganbetov;Canoe Sprint;Canadian Singles, 1,000 metres, Men;7 h1 r2/3;Ч
2000; омандное соревнование;Canoe Sprint;Canadian Doubles, 500 metres, Men;7;Ч
2000;Zhomart Satubaldin;Canoe Sprint;Canadian Doubles, 500 metres, Men;Ч;Ч
2000;Konstantin Negodyayev;Canoe Sprint;Canadian Doubles, 500 metres, Men;Ч;Ч
2000;Konstantin Negodyayev;Canoe Sprint;Canadian Doubles, 1,000 metres, Men;Ч;Ч
2000;Zhomart Satubaldin;Canoe Sprint;Canadian Doubles, 1,000 metres, Men;Ч;Ч
2000;Aleksandr Vinokurov;Cycling Road;Road Race, Individual, Men;2;—еребро
2000;Andrey Teteryuk;Cycling Road;Road Race, Individual, Men;45;Ч
2000;Aleksandr Shefer;Cycling Road;Road Race, Individual, Men;52;Ч
2000;Sergey Yakovlev;Cycling Road;Road Race, Individual, Men;56;Ч
2000;Andrey Kivilyov;Cycling Road;Road Race, Individual, Men;72;Ч
2000;Andrey Teteryuk;Cycling Road;Individual Time Trial, Men;6;Ч
2000;Aleksandr Vinokurov;Cycling Road;Individual Time Trial, Men;27;Ч
2000;Vadim Kravchenko;Cycling Track;Individual Pursuit, 4,000 metres, Men;17;Ч
2000;Sergey Lavrinenko;Cycling Track;Points Race, Men;20;Ч
2000;Alisher Seitov;Diving;Springboard, Men;42;Ч
2000;Aleksey Gurman;Diving;Platform, Men;31;Ч
2000;Damir Akhmetbekov;Diving;Platform, Men;41;Ч
2000;Irina Vyguzova;Diving;Springboard, Women;9;Ч
2000;Nataliya Popova;Diving;Springboard, Women;28;Ч
2000;Nataliya Chikina;Diving;Platform, Women;9;Ч
2000;Irina Vyguzova;Diving;Platform, Women;15;Ч
2000;Andrey Kolganov;Fencing;Foil, Individual, Men;40;Ч
2000;Sergey Shabalin;Fencing;?p?e, Individual, Men;40;Ч
2000;Igor Tsel;Fencing;Sabre, Individual, Men;35;Ч
2000;Nelya Sevostiyanova;Fencing;Foil, Individual, Women;38;Ч
2000;Nataliya Goncharova;Fencing;?p?e, Individual, Women;38;Ч
2000;Bazarbek Donbay;Judo;Extra-Lightweight, Men;=5;Ч
2000;Ivan Baglayev;Judo;Half-Lightweight, Men;=9;Ч
2000;Askhat Shakharov;Judo;Lightweight, Men;AC;Ч
2000;Ruslan Seilkhanov;Judo;Half-Middleweight, Men;=9;Ч
2000;Sergey Shakimov;Judo;Middleweight, Men;AC;Ч
2000;Askhat Zhitkeyev;Judo;Half-Heavyweight, Men;AC;Ч
2000;Vyacheslav Berduta;Judo;Heavyweight, Men;=13;Ч
2000;Gulnara Kusherbayeva;Judo;Heavyweight, Women;AC;Ч
2000;Vladimir Belonogov;Rowing;Single Sculls, Men;16;Ч
2000;Vladimir Gushcha;Shooting;Air Pistol, 10 metres, Men;=23;Ч
2000;Vladimir Vokhmyanin;Shooting;Rapid-Fire Pistol, 25 metres, Men;=12;Ч
2000;Vladimir Gushcha;Shooting;Free Pistol, 50 metres, Men;8;Ч
2000;Sergey Yakshin;Shooting;Skeet, Men;7;Ч
2000;Dina Aspandiyarova;Shooting;Air Pistol, 10 metres, Women;6;Ч
2000;Yuliya Bondareva;Shooting;Air Pistol, 10 metres, Women;=9;Ч
2000;Yuliya Bondareva;Shooting;Sporting Pistol, 25 metres, Women;=11;Ч
2000;Dina Aspandiyarova;Shooting;Sporting Pistol, 25 metres, Women;=28;Ч
2000;Olga Dovgun;Shooting;Air Rifle, 10 metres, Women;=20;Ч
2000;Olga Dovgun;Shooting;Small-Bore Rifle, Three Positions, 50 metres, Women;7;Ч
2000;Sergey Borisenko;Swimming;50 metres Freestyle, Men;40;Ч
2000;Igor Sitnikov;Swimming;100 metres Freestyle, Men;53;Ч
2000;Andrey Kvasov;Swimming;200 metres Freestyle, Men;48;Ч
2000; омандное соревнование;Swimming;4 ? 100 metres Freestyle Relay, Men;21;Ч
2000;Sergey Borisenko;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
2000;Andrey Kvasov;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
2000;Pavel Sidorov;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
2000;Igor Sitnikov;Swimming;4 ? 100 metres Freestyle Relay, Men;Ч;Ч
2000;Pavel Sidorov;Swimming;100 metres Backstroke, Men;52;Ч
2000;Aleksandr Savitsky;Swimming;100 metres Breaststroke, Men;54;Ч
2000;Andrey Gavrilov;Swimming;100 metres Butterfly, Men;49;Ч
2000;Grigory Matuzkov;Swimming;200 metres Individual Medley, Men;29;Ч
2000;Grigory Matuzkov;Swimming;400 metres Individual Medley, Men;39;Ч
2000;Marina Mulyayeva;Swimming;200 metres Individual Medley, Women;28;Ч
2000;Dmitry Gaag;Triathlon;Olympic Distance, Men;4;Ч
2000;Mikhail Kuznetsov;Triathlon;Olympic Distance, Men;47;Ч
2000; омандное соревнование;Water Polo;Water Polo, Men;9;Ч
2000;Aleksandr Elke;Water Polo;Water Polo, Men;Ч;Ч
2000;Aleksandr Shvedov;Water Polo;Water Polo, Men;Ч;Ч
2000;Artemy Sevostyanov;Water Polo;Water Polo, Men;Ч;Ч
2000;Askar Orazalinov;Water Polo;Water Polo, Men;Ч;Ч
2000;Denis Zhivchikov;Water Polo;Water Polo, Men;Ч;Ч
2000;Igor Zagoruyko;Water Polo;Water Polo, Men;Ч;Ч
2000;Ivan Zaytsev;Water Polo;Water Polo, Men;Ч;Ч
2000;Konstantin Chernov;Water Polo;Water Polo, Men;Ч;Ч
2000;Roman Chentsov;Water Polo;Water Polo, Men;Ч;Ч
2000;Sergey Drozdov;Water Polo;Water Polo, Men;Ч;Ч
2000;Yevgeny Prokhin;Water Polo;Water Polo, Men;Ч;Ч
2000;Yevgeny Zhilyayev;Water Polo;Water Polo, Men;Ч;Ч
2000;Yury Smolovoy;Water Polo;Water Polo, Men;Ч;Ч
2000; омандное соревнование;Water Polo;Water Polo, Women;6;Ч
2000;Rezeda Aleyeva;Water Polo;Water Polo, Women;Ч;Ч
2000;Anastasiya Boroda;Water Polo;Water Polo, Women;Ч;Ч
2000;Irina Borodavko;Water Polo;Water Polo, Women;Ч;Ч
2000;Svetlana Buravova;Water Polo;Water Polo, Women;Ч;Ч
2000;Nataliya Galkina;Water Polo;Water Polo, Women;Ч;Ч
2000;Yekaterina Gerzanich;Water Polo;Water Polo, Women;Ч;Ч
2000;Tatyana Gubina;Water Polo;Water Polo, Women;Ч;Ч
2000;Nataliya Ignatyeva;Water Polo;Water Polo, Women;Ч;Ч
2000;Asel Dzhakayeva;Water Polo;Water Polo, Women;Ч;Ч
2000;Svetlana Korolyova;Water Polo;Water Polo, Women;Ч;Ч
2000;Olga Leshchuk;Water Polo;Water Polo, Women;Ч;Ч
2000;Larisa Olkhina;Water Polo;Water Polo, Women;Ч;Ч
2000;Yuliya Pyryseva;Water Polo;Water Polo, Women;Ч;Ч
2000;Dmitry Lomakin;Weightlifting;Featherweight, Men;13;Ч
2000;Sergey Filimonov;Weightlifting;Middleweight, Men;4;Ч
2000;Slavik Nyu;Weightlifting;Middle-Heavyweight, Men;12;Ч
2000;Andrey Makarov;Weightlifting;Middle-Heavyweight, Men;13;Ч
2000;Anatoly Khrapaty;Weightlifting;Heavyweight, Men;DNF;Ч
2000;Tatyana Khromova;Weightlifting;Heavyweight, Women;DNF;Ч
2000;Rakymzhan Asembekov;Wrestling;Bantamweight, Greco-Roman, Men;9;Ч
2000;Yury Melnichenko;Wrestling;Featherweight, Greco-Roman, Men;19;Ч
2000;Mkhitar Manukyan;Wrestling;Lightweight, Greco-Roman, Men;7;Ч
2000;Bakhtiyar Bayseitov;Wrestling;Middleweight, Greco-Roman, Men;10;Ч
2000;Sergey Matviyenko;Wrestling;Heavyweight, Greco-Roman, Men;6;Ч
2000;Maulen Mamyrov;Wrestling;Bantamweight, Freestyle, Men;6;Ч
2000;Abil Ibragimov;Wrestling;Featherweight, Freestyle, Men;18;Ч
2000;Ruslan Veliyev;Wrestling;Welterweight, Freestyle, Men;19;Ч
2000;Gennady Laliyev;Wrestling;Middleweight, Freestyle, Men;4;Ч
2000;Magomed Kurugliyev;Wrestling;Light-Heavyweight, Freestyle, Men;10;Ч
2000;Islam Bayramukov;Wrestling;Heavyweight, Freestyle, Men;2;—еребро
2002;Danil Anisimov;Alpine Skiing;Giant Slalom, Men;53;Ч
2002;Danil Anisimov;Alpine Skiing;Slalom, Men;DNF;Ч
2002;Olesya Persidskaya;Alpine Skiing;Giant Slalom, Women;DNF;Ч
2002;Olesya Persidskaya;Alpine Skiing;Slalom, Women;34;Ч
2002;Dmitry Pantov;Biathlon;10 kilometres Sprint, Men;79;Ч
2002;Dmitry Pantov;Biathlon;20 kilometres, Men;49;Ч
2002;Yelena Dubok;Biathlon;7.5 kilometres Sprint, Women;62;Ч
2002;Yelena Dubok;Biathlon;15 kilometres, Women;60;Ч
2002;Nikolay Chebotko;Cross Country Skiing;Sprint, Men;33;Ч
2002;Denis Krivushkin;Cross Country Skiing;Sprint, Men;42;Ч
2002;Vladimir Bortsov;Cross Country Skiing;Sprint, Men;49;Ч
2002;Maksim Odnodvortsev;Cross Country Skiing;Sprint, Men;50;Ч
2002;Andrey Golovko;Cross Country Skiing;15 kilometres, Men;18;Ч
2002;Denis Krivushkin;Cross Country Skiing;15 kilometres, Men;37;Ч
2002;Pavel Ryabinin;Cross Country Skiing;15 kilometres, Men;42;Ч
2002;Igor Zubrilin;Cross Country Skiing;15 kilometres, Men;44;Ч
2002;Andrey Nevzorov;Cross Country Skiing;30 kilometres, Men;18;Ч
2002;Nikolay Chebotko;Cross Country Skiing;30 kilometres, Men;22;Ч
2002;Maksim Odnodvortsev;Cross Country Skiing;30 kilometres, Men;37;Ч
2002;Vladimir Bortsov;Cross Country Skiing;30 kilometres, Men;46;Ч
2002;Andrey Nevzorov;Cross Country Skiing;50 kilometres, Men;13;Ч
2002;Andrey Golovko;Cross Country Skiing;50 kilometres, Men;23;Ч
2002;Maksim Odnodvortsev;Cross Country Skiing;50 kilometres, Men;34;Ч
2002;Igor Zubrilin;Cross Country Skiing;50 kilometres, Men;35;Ч
2002;Andrey Nevzorov;Cross Country Skiing;10/10 kilometres Pursuit, Men;15;Ч
2002;Andrey Golovko;Cross Country Skiing;10/10 kilometres Pursuit, Men;21;Ч
2002;Nikolay Chebotko;Cross Country Skiing;10/10 kilometres Pursuit, Men;39;Ч
2002;Denis Krivushkin;Cross Country Skiing;10/10 kilometres Pursuit, Men;48;Ч
2002; омандное соревнование;Cross Country Skiing;4 ? 10 kilometres Relay, Men;14;Ч
2002;Andrey Golovko;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2002;Pavel Ryabinin;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2002;Nikolay Chebotko;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2002;Andrey Nevzorov;Cross Country Skiing;4 ? 10 kilometres Relay, Men;Ч;Ч
2002;Nataliya Isachenko;Cross Country Skiing;Sprint, Women;51;Ч
2002;Darya Starostina;Cross Country Skiing;Sprint, Women;53;Ч
2002;Svetlana Shishkina;Cross Country Skiing;10 kilometres, Women;21;Ч
2002;Oksana Yatskaya;Cross Country Skiing;10 kilometres, Women;24;Ч
2002;Yelena Antonova;Cross Country Skiing;10 kilometres, Women;29;Ч
2002;Svetlana Deshevykh;Cross Country Skiing;10 kilometres, Women;33;Ч
2002;Oksana Yatskaya;Cross Country Skiing;15 kilometres, Women;25;Ч
2002;Svetlana Shishkina;Cross Country Skiing;15 kilometres, Women;33;Ч
2002;Darya Starostina;Cross Country Skiing;15 kilometres, Women;45;Ч
2002;Nataliya Isachenko;Cross Country Skiing;15 kilometres, Women;49;Ч
2002;Svetlana Shishkina;Cross Country Skiing;30 kilometres, Women;16;Ч
2002;Oksana Yatskaya;Cross Country Skiing;30 kilometres, Women;17;Ч
2002;Yelena Antonova;Cross Country Skiing;30 kilometres, Women;32;Ч
2002;Svetlana Deshevykh;Cross Country Skiing;30 kilometres, Women;37;Ч
2002;Oksana Yatskaya;Cross Country Skiing;5/5 kilometres Pursuit, Women;15;Ч
2002;Svetlana Shishkina;Cross Country Skiing;5/5 kilometres Pursuit, Women;24;Ч
2002;Svetlana Deshevykh;Cross Country Skiing;5/5 kilometres Pursuit, Women;43;Ч
2002;Yelena Antonova;Cross Country Skiing;5/5 kilometres Pursuit, Women;47;Ч
2002; омандное соревнование;Cross Country Skiing;4 ? 5 kilometres Relay, Women;11;Ч
2002;Svetlana Deshevykh;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2002;Yelena Antonova;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2002;Oksana Yatskaya;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2002;Svetlana Shishkina;Cross Country Skiing;4 ? 5 kilometres Relay, Women;Ч;Ч
2002;Aleksey Bannikov;Freestyle Skiing;Moguls, Men;24;Ч
2002; омандное соревнование;Ice Hockey;Ice Hockey, Women;8;Ч
2002;Viktoriya Adyeva;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Lyubov Alekseyeva;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Antonida Asonova;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Dinara Dikambayeva;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Tatyana Khlyzova;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Olga Konysheva;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Olga Kryukova;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Nadezhda Loseva;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Svetlana Maltseva;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Yekaterina Maltseva;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Olga Potapova;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Viktoriya Sazonova;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Yelena Shtelmayster;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Yuliya Solovyova;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Oksana Taykevich;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Nataliya Trunova;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Lyubov Vafina;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Svetlana Vasina;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Nataliya Yakovchuk;Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Anna Akimbetyeva (DNS);Ice Hockey;Ice Hockey, Women;Ч;Ч
2002;Stanislav Filimonov;Ski Jumping;Normal Hill, Individual, Men;32;Ч
2002;Maksim Polunin;Ski Jumping;Normal Hill, Individual, Men;38;Ч
2002;Pavel Gayduk;Ski Jumping;Normal Hill, Individual, Men;=44;Ч
2002;Aleksandr Korobov;Ski Jumping;Normal Hill, Individual, Men;48;Ч
2002;Stanislav Filimonov;Ski Jumping;Large Hill, Individual, Men;30;Ч
2002;Maksim Polunin;Ski Jumping;Large Hill, Individual, Men;48;Ч
2002;Pavel Gayduk;Ski Jumping;Large Hill, Individual, Men;38 r1/2;Ч
2002;Aleksandr Korobov;Ski Jumping;Large Hill, Individual, Men;46 r1/2;Ч
2002; омандное соревнование;Ski Jumping;Large Hill, Team, Men;13;Ч
2002;Maksim Polunin;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2002;Stanislav Filimonov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2002;Aleksandr Korobov;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2002;Pavel Gayduk;Ski Jumping;Large Hill, Team, Men;Ч;Ч
2002;Sergey Tsybenko;Speed Skating;1,000 metres, Men;27;Ч
2002;Sergey Tsybenko;Speed Skating;1,500 metres, Men;16;Ч
2002;Radik Bikchentayev;Speed Skating;1,500 metres, Men;19;Ч
2002;Nikolay Uliyanin;Speed Skating;1,500 metres, Men;36;Ч
2002;Vladimir Kostin;Speed Skating;1,500 metres, Men;39;Ч
2002;Radik Bikchentayev;Speed Skating;5,000 metres, Men;19;Ч
2002;Sergey Ilyushchenko;Speed Skating;5,000 metres, Men;29;Ч
2002;Vladimir Kostin;Speed Skating;5,000 metres, Men;31;Ч
2002;Lyudmila Prokashova;Speed Skating;1,000 metres, Women;28;Ч
2002;Anzhelika Gavrilova;Speed Skating;1,500 metres, Women;32;Ч
2002;Marina Pupina;Speed Skating;1,500 metres, Women;37;Ч
2002;Lyudmila Prokashova;Speed Skating;3,000 metres, Women;16;Ч
2002;Marina Pupina;Speed Skating;3,000 metres, Women;27;Ч
2002;Anzhelika Gavrilova;Speed Skating;3,000 metres, Women;28;Ч
2002;Lyudmila Prokashova;Speed Skating;5,000 metres, Women;DNF;Ч
2004;Stanislav Zabrodsky;Archery;Individual, Men;18;Ч
2004;Viktoriya Beloslyudtseva;Archery;Individual, Women;23;Ч
2004;Olga Pilipova;Archery;Individual, Women;57;Ч
2004;Yernar Yerimbetov;Artistic Gymnastics;Individual All-Around, Men;14;Ч
2004;Yernar Yerimbetov;Artistic Gymnastics;Floor Exercise, Men;13 r1/1;Ч
2004;Yernar Yerimbetov;Artistic Gymnastics;Horse Vault, Men;22 r1/1;Ч
2004;Yernar Yerimbetov;Artistic Gymnastics;Parallel Bars, Men;8;Ч
2004;Yernar Yerimbetov;Artistic Gymnastics;Horizontal Bar, Men;41 r1/1;Ч
2004;Yernar Yerimbetov;Artistic Gymnastics;Rings, Men;55 r1/1;Ч
2004;Yernar Yerimbetov;Artistic Gymnastics;Pommelled Horse, Men;=13 r1/1;Ч
2004; омандное соревнование;Artistic Swimming;Duet, Women;18;Ч
2004;Aliya Karimova;Artistic Swimming;Duet, Women;Ч;Ч
2004;Arna Toktagan;Artistic Swimming;Duet, Women;Ч;Ч
2004;Gennady Chernovol;Athletics;100 metres, Men;7 h2 r2/4;Ч
2004;Mikhail Kolganov;Athletics;800 metres, Men;6 h4 r1/3;Ч
2004;Yevgeny Meleshchenko;Athletics;400 metres Hurdles, Men;8 h3 r2/3;Ч
2004;Valery Borisov;Athletics;20 kilometres Race Walk, Men;27;Ч
2004;Sergey Korepanov;Athletics;50 kilometres Race Walk, Men;20;Ч
2004;Rustam Kuvatov;Athletics;50 kilometres Race Walk, Men;37;Ч
2004;Grigory Yegorov;Athletics;Pole Vault, Men;AC r1/2;Ч
2004;Roman Valiyev;Athletics;Triple Jump, Men;AC r1/2;Ч
2004;Dmitry Karpov;Athletics;Decathlon, Men;3;Ѕронза
2004;Viktoriya Kovyreva;Athletics;100 metres, Women;5 h8 r1/4;Ч
2004;Svetlana Bodritskaya;Athletics;400 metres, Women;6 h4 r1/3;Ч
2004;Tatyana Roslanova;Athletics;800 metres, Women;6 h3 r1/3;Ч
2004;Nataliya Torshina-Alimzhanova;Athletics;400 metres Hurdles, Women;5 h1 r2/3;Ч
2004;Svetlana Tolstaya;Athletics;20 kilometres Race Walk, Women;28;Ч
2004;Yelena Kuznetsova;Athletics;20 kilometres Race Walk, Women;50;Ч
2004;Marina Aitova;Athletics;High Jump, Women;=31 r1/2;Ч
2004;Yelena Koshcheyeva;Athletics;Long Jump, Women;11;Ч
2004;Tatyana Bocharova;Athletics;Triple Jump, Women;25 r1/2;Ч
2004;Iolanta Ulyeva;Athletics;Shot Put, Women;34 r1/2;Ч
2004;Irina Naumenko;Athletics;Heptathlon, Women;22;Ч
2004;Svetlana Kazanina;Athletics;Heptathlon, Women;DNF;Ч
2004;Mirzhan Rakhimzhanov;Boxing;Flyweight, Men;=9;Ч
2004;Galib Dzhafarov;Boxing;Featherweight, Men;=5;Ч
2004;Serik Yeleuov;Boxing;Lightweight, Men;=3;Ѕронза
2004;Nurzhan Karimzhanov;Boxing;Light-Welterweight, Men;=5;Ч
2004;Bakhtiyar Artayev;Boxing;Welterweight, Men;1;«олото
2004;Gennady Golovkin;Boxing;Middleweight, Men;2;—еребро
2004;Beybut Shumenov;Boxing;Light-Heavyweight, Men;=9;Ч
2004;Mukhtarkhan Dildabekov;Boxing;Super-Heavyweight, Men;=5;Ч
2004;Kaysar Nurmaganbetov;Canoe Sprint;Canadian Singles, 500 metres, Men;5 h1 r2/3;Ч
2004;Kaysar Nurmaganbetov;Canoe Sprint;Canadian Singles, 1,000 metres, Men;5 h2 r2/3;Ч
2004;Nataliya Sergeyeva;Canoe Sprint;Kayak Singles, 500 metres, Women;AC h1 r1/3;Ч
2004;Nataliya Sergeyeva;Canoe Sprint;Kayak Doubles, 500 metres, Women;Ч;Ч
2004;Ellina Uzhakhova;Canoe Sprint;Kayak Doubles, 500 metres, Women;Ч;Ч
2004;Aleksandr Vinokurov;Cycling Road;Road Race, Individual, Men;32;Ч
2004;Sergey Yakovlev;Cycling Road;Road Race, Individual, Men;50;Ч
2004;Andrey Kashechkin;Cycling Road;Road Race, Individual, Men;67;Ч
2004;Andrey Mizurov;Cycling Road;Road Race, Individual, Men;70;Ч
2004;Maksim Iglinsky;Cycling Road;Road Race, Individual, Men;DNF;Ч
2004;Aleksandr Vinokurov;Cycling Road;Individual Time Trial, Men;5;Ч
2004;Andrey Kashechkin;Cycling Road;Individual Time Trial, Men;DNF;Ч
2004;Yury Yuda;Cycling Track;Individual Pursuit, 4,000 metres, Men;14;Ч
2004;Aleksey Kolesov;Cycling Track;Points Race, Men;15;Ч
2004; омандное соревнование;Cycling Track;Madison, Men;12;Ч
2004;Ilya Chernyshov;Cycling Track;Madison, Men;Ч;Ч
2004;Yury Yuda;Cycling Track;Madison, Men;Ч;Ч
2004;Bazarbek Donbay;Judo;Extra-Lightweight, Men;AC;Ч
2004;Muratbek Kipshakbayev;Judo;Half-Lightweight, Men;AC;Ч
2004;Sagdat Sadykov;Judo;Lightweight, Men;AC;Ч
2004;Askhat Zhitkeyev;Judo;Half-Heavyweight, Men;=7;Ч
2004;Yeldos Ikhsangaliyev;Judo;Heavyweight, Men;AC;Ч
2004;Tatyana Shishkina;Judo;Extra-Lightweight, Women;AC;Ч
2004;Sholpan Kaliyeva;Judo;Half-Lightweight, Women;AC;Ч
2004;Varvara Masyagina;Judo;Half-Heavyweight, Women;AC;Ч
2004;Lada Dzhiyenbalanova;Modern Pentathlon;Individual, Women;14;Ч
2004;Lyudmila Shumilova;Modern Pentathlon;Individual, Women;30;Ч
2004;Aliya Yusupova;Rhythmic Gymnastics;Individual, Women;4;Ч
2004;Vladimir Isachenko;Shooting;Air Pistol, 10 metres, Men;=23;Ч
2004;Vladimir Isachenko;Shooting;Free Pistol, 50 metres, Men;6;Ч
